================ Training Loss (Sat Mar 14 03:14:17 2026) ================
[Rank 0] (epoch: 3, iters: 2350, time: 0.106, data: 0.003) , D_A: 0.296, G_A: 0.157, cycle_A: 0.113, idt_A: 0.301, D_B: 0.008, G_B: 0.890, cycle_B: 0.640, idt_B: 0.038

[Rank 0] (epoch: 3, iters: 2450, time: 0.104, data: 0.004) , D_A: 0.182, G_A: 0.342, cycle_A: 0.154, idt_A: 0.428, D_B: 0.210, G_B: 0.277, cycle_B: 0.706, idt_B: 0.072

================ Training Loss (Sat Mar 14 17:47:35 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.108, data: 0.110) , D_A: 0.242, G_A: 0.398, cycle_A: 1.354, idt_A: 0.553, D_B: 0.580, G_B: 0.430, cycle_B: 1.339, idt_B: 0.596

[Rank 0] (epoch: 1, iters: 200, time: 0.106, data: 0.003) , D_A: 0.178, G_A: 0.158, cycle_A: 1.946, idt_A: 0.436, D_B: 0.204, G_B: 0.363, cycle_B: 0.974, idt_B: 0.872

[Rank 0] (epoch: 1, iters: 300, time: 0.075, data: 0.003) , D_A: 0.168, G_A: 0.359, cycle_A: 2.564, idt_A: 0.714, D_B: 0.216, G_B: 0.411, cycle_B: 1.474, idt_B: 1.122

[Rank 0] (epoch: 1, iters: 400, time: 0.345, data: 0.002) , D_A: 0.164, G_A: 0.388, cycle_A: 1.739, idt_A: 0.315, D_B: 0.311, G_B: 0.192, cycle_B: 0.678, idt_B: 0.860

[Rank 0] (epoch: 1, iters: 500, time: 0.106, data: 0.002) , D_A: 0.253, G_A: 0.578, cycle_A: 1.389, idt_A: 0.542, D_B: 0.209, G_B: 0.256, cycle_B: 1.237, idt_B: 0.615

[Rank 0] (epoch: 1, iters: 600, time: 0.071, data: 0.003) , D_A: 0.156, G_A: 0.228, cycle_A: 1.184, idt_A: 0.563, D_B: 0.323, G_B: 0.412, cycle_B: 1.284, idt_B: 0.611

[Rank 0] (epoch: 1, iters: 700, time: 0.082, data: 0.002) , D_A: 0.336, G_A: 0.530, cycle_A: 1.512, idt_A: 0.513, D_B: 0.379, G_B: 0.161, cycle_B: 1.419, idt_B: 0.514

[Rank 0] (epoch: 1, iters: 800, time: 0.114, data: 0.002) , D_A: 0.202, G_A: 0.639, cycle_A: 1.355, idt_A: 0.347, D_B: 0.280, G_B: 0.410, cycle_B: 0.827, idt_B: 0.506

[Rank 0] (epoch: 1, iters: 900, time: 0.090, data: 0.004) , D_A: 0.251, G_A: 0.172, cycle_A: 1.692, idt_A: 0.352, D_B: 0.193, G_B: 0.497, cycle_B: 0.811, idt_B: 0.744

[Rank 0] (epoch: 1, iters: 1000, time: 0.071, data: 0.003) , D_A: 0.105, G_A: 0.489, cycle_A: 1.616, idt_A: 0.407, D_B: 0.157, G_B: 0.883, cycle_B: 0.861, idt_B: 0.781

[Rank 0] (epoch: 1, iters: 1100, time: 0.098, data: 0.002) , D_A: 0.196, G_A: 0.541, cycle_A: 1.096, idt_A: 0.461, D_B: 0.160, G_B: 0.323, cycle_B: 1.029, idt_B: 0.434

[Rank 0] (epoch: 1, iters: 1200, time: 0.113, data: 0.003) , D_A: 0.241, G_A: 0.515, cycle_A: 1.414, idt_A: 0.308, D_B: 0.353, G_B: 0.285, cycle_B: 0.719, idt_B: 0.680

================ Training Loss (Sat Mar 14 17:50:03 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.066, data: 0.201) , D_A: 0.723, G_A: 0.927, cycle_A: 1.749, idt_A: 0.916, D_B: 0.983, G_B: 1.118, cycle_B: 1.824, idt_B: 0.830

[Rank 0] (epoch: 1, iters: 200, time: 0.067, data: 0.004) , D_A: 0.328, G_A: 0.497, cycle_A: 1.787, idt_A: 0.681, D_B: 0.398, G_B: 0.450, cycle_B: 1.378, idt_B: 0.827

[Rank 0] (epoch: 1, iters: 300, time: 0.066, data: 0.004) , D_A: 0.488, G_A: 0.742, cycle_A: 1.234, idt_A: 0.688, D_B: 0.234, G_B: 0.395, cycle_B: 1.487, idt_B: 0.540

[Rank 0] (epoch: 1, iters: 400, time: 0.108, data: 0.005) , D_A: 0.235, G_A: 0.417, cycle_A: 1.463, idt_A: 0.524, D_B: 0.209, G_B: 0.340, cycle_B: 1.186, idt_B: 0.647

[Rank 0] (epoch: 1, iters: 500, time: 0.067, data: 0.003) , D_A: 0.309, G_A: 0.541, cycle_A: 1.421, idt_A: 0.753, D_B: 0.285, G_B: 0.309, cycle_B: 1.671, idt_B: 0.646

[Rank 0] (epoch: 1, iters: 600, time: 0.067, data: 0.004) , D_A: 0.291, G_A: 0.398, cycle_A: 1.347, idt_A: 0.456, D_B: 0.381, G_B: 0.340, cycle_B: 1.026, idt_B: 0.651

[Rank 0] (epoch: 1, iters: 700, time: 0.067, data: 0.005) , D_A: 0.282, G_A: 0.527, cycle_A: 1.178, idt_A: 0.469, D_B: 0.251, G_B: 0.343, cycle_B: 1.011, idt_B: 0.514

[Rank 0] (epoch: 1, iters: 800, time: 0.067, data: 0.004) , D_A: 0.321, G_A: 0.429, cycle_A: 1.470, idt_A: 0.650, D_B: 0.419, G_B: 0.436, cycle_B: 1.447, idt_B: 0.642

[Rank 0] (epoch: 1, iters: 900, time: 0.067, data: 0.004) , D_A: 0.187, G_A: 0.533, cycle_A: 1.586, idt_A: 0.496, D_B: 0.236, G_B: 0.463, cycle_B: 1.246, idt_B: 0.783

[Rank 0] (epoch: 1, iters: 1000, time: 0.066, data: 0.005) , D_A: 0.236, G_A: 0.310, cycle_A: 1.178, idt_A: 0.390, D_B: 0.228, G_B: 0.414, cycle_B: 0.823, idt_B: 0.561

[Rank 0] (epoch: 1, iters: 1100, time: 0.067, data: 0.005) , D_A: 0.235, G_A: 0.282, cycle_A: 1.496, idt_A: 0.433, D_B: 0.281, G_B: 0.255, cycle_B: 0.987, idt_B: 0.637

[Rank 0] (epoch: 1, iters: 1200, time: 0.067, data: 0.004) , D_A: 0.242, G_A: 0.417, cycle_A: 1.089, idt_A: 0.359, D_B: 0.269, G_B: 0.299, cycle_B: 0.830, idt_B: 0.478

[Rank 0] (epoch: 1, iters: 1300, time: 0.067, data: 0.004) , D_A: 0.176, G_A: 0.409, cycle_A: 1.407, idt_A: 0.360, D_B: 0.248, G_B: 0.398, cycle_B: 0.864, idt_B: 0.664

[Rank 0] (epoch: 1, iters: 1400, time: 0.067, data: 0.004) , D_A: 0.227, G_A: 0.394, cycle_A: 1.369, idt_A: 0.417, D_B: 0.269, G_B: 0.363, cycle_B: 0.897, idt_B: 0.541

[Rank 0] (epoch: 1, iters: 1500, time: 0.067, data: 0.003) , D_A: 0.231, G_A: 0.312, cycle_A: 1.240, idt_A: 0.423, D_B: 0.210, G_B: 0.392, cycle_B: 0.966, idt_B: 0.509

[Rank 0] (epoch: 1, iters: 1600, time: 0.067, data: 0.005) , D_A: 0.241, G_A: 0.387, cycle_A: 1.084, idt_A: 0.491, D_B: 0.276, G_B: 0.246, cycle_B: 1.114, idt_B: 0.529

[Rank 0] (epoch: 1, iters: 1700, time: 0.066, data: 0.003) , D_A: 0.187, G_A: 0.489, cycle_A: 1.470, idt_A: 0.377, D_B: 0.209, G_B: 0.271, cycle_B: 1.084, idt_B: 0.663

[Rank 0] (epoch: 1, iters: 1800, time: 0.067, data: 0.005) , D_A: 0.285, G_A: 0.419, cycle_A: 1.562, idt_A: 0.538, D_B: 0.248, G_B: 0.544, cycle_B: 1.163, idt_B: 0.744

[Rank 0] (epoch: 1, iters: 1900, time: 0.067, data: 0.005) , D_A: 0.274, G_A: 0.355, cycle_A: 1.177, idt_A: 0.476, D_B: 0.187, G_B: 0.259, cycle_B: 0.967, idt_B: 0.580

[Rank 0] (epoch: 1, iters: 2000, time: 0.118, data: 0.004) , D_A: 0.221, G_A: 0.349, cycle_A: 1.113, idt_A: 0.322, D_B: 0.216, G_B: 0.267, cycle_B: 0.785, idt_B: 0.481

[Rank 0] (epoch: 1, iters: 2100, time: 0.067, data: 0.004) , D_A: 0.227, G_A: 0.520, cycle_A: 1.363, idt_A: 0.514, D_B: 0.219, G_B: 0.289, cycle_B: 1.156, idt_B: 0.589

[Rank 0] (epoch: 1, iters: 2200, time: 0.067, data: 0.005) , D_A: 0.264, G_A: 0.407, cycle_A: 1.106, idt_A: 0.316, D_B: 0.211, G_B: 0.420, cycle_B: 0.716, idt_B: 0.510

[Rank 0] (epoch: 1, iters: 2300, time: 0.067, data: 0.003) , D_A: 0.191, G_A: 0.403, cycle_A: 1.051, idt_A: 0.408, D_B: 0.215, G_B: 0.352, cycle_B: 1.016, idt_B: 0.438

